Pseudo-terminal will not be allocated because stdin is not a terminal.

============== Configuration values: ==============
===================================================
Writing results to stdout
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 92%, 306 secs]  7 threads:    46181502 ops,  161032 (avg:  150584) ops/sec, 16.28MB/sec (avg: 15.23MB/sec),  2.48 (avg:  2.65) msec latency
[RUN #1 93%, 307 secs]  7 threads:    46339003 ops,  161032 (avg:  150667) ops/sec, 16.28MB/sec (avg: 15.24MB/sec),  2.48 (avg:  2.65) msec latency
[RUN #1 93%, 308 secs]  7 threads:    46498848 ops,  161032 (avg:  150758) ops/sec, 16.28MB/sec (avg: 15.24MB/sec),  2.48 (avg:  2.65) msec latency
[RUN #1 93%, 309 secs]  7 threads:    46653299 ops,  161032 (avg:  150831) ops/sec, 16.28MB/sec (avg: 15.25MB/sec),  2.48 (avg:  2.65) msec latency
[RUN #1 94%, 310 secs]  7 threads:    46809883 ops,  161032 (avg:  150910) ops/sec, 16.28MB/sec (avg: 15.26MB/sec),  2.48 (avg:  2.65) msec latency
[RUN #1 94%, 311 secs]  7 threads:    46976584 ops,  161032 (avg:  151021) ops/sec, 16.28MB/sec (avg: 15.27MB/sec),  2.48 (avg:  2.64) msec latency
[RUN #1 94%, 311 secs]  7 threads:    47135094 ops,  161032 (avg:  151106) ops/sec, 16.28MB/sec (avg: 15.28MB/sec),  2.48 (avg:  2.64) msec latency
[RUN #1 95%, 312 secs]  7 threads:    47291698 ops,  161032 (avg:  151184) ops/sec, 16.28MB/sec (avg: 15.29MB/sec),  2.48 (avg:  2.64) msec latency
[RUN #1 95%, 313 secs]  7 threads:    47439623 ops,  161032 (avg:  151233) ops/sec, 16.28MB/sec (avg: 15.29MB/sec),  2.48 (avg:  2.64) msec latency
[RUN #1 95%, 314 secs]  7 threads:    47601203 ops,  161032 (avg:  151326) ops/sec, 16.28MB/sec (avg: 15.30MB/sec),  2.48 (avg:  2.64) msec latency
[RUN #1 95%, 315 secs]  7 threads:    47740085 ops,  161032 (avg:  151347) ops/sec, 16.28MB/sec (avg: 15.30MB/sec),  2.48 (avg:  2.64) msec latency
[RUN #1 96%, 316 secs]  7 threads:    47905454 ops,  161032 (avg:  151451) ops/sec, 16.28MB/sec (avg: 15.31MB/sec),  2.48 (avg:  2.64) msec latency
[RUN #1 96%, 317 secs]  7 threads:    48068142 ops,  161032 (avg:  151546) ops/sec, 16.28MB/sec (avg: 15.32MB/sec),  2.48 (avg:  2.63) msec latency
[RUN #1 96%, 318 secs]  7 threads:    48215566 ops,  161032 (avg:  151592) ops/sec, 16.28MB/sec (avg: 15.33MB/sec),  2.48 (avg:  2.63) msec latency
[RUN #1 97%, 318 secs]  7 threads:    48364934 ops,  161032 (avg:  151650) ops/sec, 16.28MB/sec (avg: 15.34MB/sec),  2.48 (avg:  2.63) msec latency
[RUN #1 97%, 319 secs]  7 threads:    48515882 ops,  161032 (avg:  151723) ops/sec, 16.28MB/sec (avg: 15.34MB/sec),  2.48 (avg:  2.63) msec latency
[RUN #1 97%, 320 secs]  7 threads:    48661076 ops,  161032 (avg:  151788) ops/sec, 16.28MB/sec (avg: 15.35MB/sec),  2.48 (avg:  2.63) msec latency
[RUN #1 98%, 321 secs]  7 threads:    48814296 ops,  161032 (avg:  151890) ops/sec, 16.28MB/sec (avg: 15.36MB/sec),  2.48 (avg:  2.63) msec latency
[RUN #1 98%, 322 secs]  7 threads:    48943715 ops,  161032 (avg:  151950) ops/sec, 16.28MB/sec (avg: 15.37MB/sec),  2.48 (avg:  2.63) msec latency
[RUN #1 98%, 322 secs]  7 threads:    49074418 ops,  161032 (avg:  152045) ops/sec, 16.28MB/sec (avg: 15.37MB/sec),  2.48 (avg:  2.63) msec latency
[RUN #1 98%, 323 secs]  5 threads:    49207227 ops,  161032 (avg:  152179) ops/sec, 16.28MB/sec (avg: 15.39MB/sec),  2.48 (avg:  2.62) msec latency
[RUN #1 99%, 323 secs]  5 threads:    49340283 ops,  161032 (avg:  152331) ops/sec, 16.28MB/sec (avg: 15.40MB/sec),  2.48 (avg:  2.62) msec latency
[RUN #1 99%, 324 secs]  4 threads:    49474310 ops,  161032 (avg:  152512) ops/sec, 16.28MB/sec (avg: 15.42MB/sec),  2.48 (avg:  2.62) msec latency
[RUN #1 99%, 324 secs]  4 threads:    49592343 ops,  161032 (avg:  152661) ops/sec, 16.28MB/sec (avg: 15.44MB/sec),  2.48 (avg:  2.61) msec latency
[RUN #1 99%, 325 secs]  4 threads:    49714366 ops,  161032 (avg:  152839) ops/sec, 16.28MB/sec (avg: 15.46MB/sec),  2.48 (avg:  2.61) msec latency
[RUN #1 100%, 325 secs]  3 threads:    49827353 ops,  161032 (avg:  153045) ops/sec, 16.28MB/sec (avg: 15.48MB/sec),  2.48 (avg:  2.61) msec latency
[RUN #1 100%, 325 secs]  3 threads:    49933044 ops,  161032 (avg:  153270) ops/sec, 16.28MB/sec (avg: 15.50MB/sec),  2.48 (avg:  2.60) msec latency
[RUN #1 100%, 325 secs]  0 threads:    50000000 ops,  161032 (avg:  153441) ops/sec, 16.28MB/sec (avg: 15.52MB/sec),  2.48 (avg:  2.60) msec latency


server = 10.34.93.160
port = 11300
unix socket = (null)
protocol = memcache_text
out_file = (null)
client_stats = (null)
run_count = 1
debug = 0
requests = 125000
clients = 50
threads = 8
test_time = 0
ratio = 1:9
pipeline = 1
data_size = 50
data_offset = 0
random_data = no
data_size_range = 0-0
data_size_list = 
data_size_pattern = R
expiry_range = 0-0
data_import = (null)
data_verify = no
verify_only = no
generate_keys = no
key_prefix = memtier-
key_minimum = 1
key_maximum = 50000000
key_pattern = G:G
key_stddev = 0.000000
key_median = 0.000000
reconnect_interval = 0
multi_key_get = 0
authenticate = 
select-db = 0
no-expiry = no
wait-ratio = 0:0
num-slaves = 0-0
wait-timeout = 0-0
json-out-file = (null)
8         Threads
50        Connections per thread
125000    Requests per client


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p90 Latency     p95 Latency     p99 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets        15563.58          ---          ---         2.60434         4.44700         5.98300        11.77500      1352.16 
Gets       140072.18    140072.18         0.00         2.60188         4.44700         6.01500        11.83900     14763.55 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals     155635.75    140072.18         0.00         2.60212         4.44700         6.01500        11.83900     16115.71 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.159         0.00
SET       0.735         5.00
SET       1.023        10.00
SET       1.183        15.00
SET       1.311        20.00
SET       1.423        25.00
SET       1.527        30.00
SET       1.631        35.00
SET       1.727        40.00
SET       1.839        45.00
SET       1.959        50.00
SET       2.023        52.50
SET       2.095        55.00
SET       2.175        57.50
SET       2.255        60.00
SET       2.351        62.50
SET       2.447        65.00
SET       2.559        67.50
SET       2.687        70.00
SET       2.815        72.50
SET       2.975        75.00
SET       3.055        76.25
SET       3.135        77.50
SET       3.231        78.75
SET       3.311        80.00
SET       3.423        81.25
SET       3.519        82.50
SET       3.631        83.75
SET       3.759        85.00
SET       3.903        86.25
SET       4.047        87.50
SET       4.127        88.12
SET       4.223        88.75
SET       4.319        89.38
SET       4.447        90.00
SET       4.575        90.62
SET       4.703        91.25
SET       4.863        91.88
SET       5.023        92.50
SET       5.215        93.12
SET       5.407        93.75
SET       5.535        94.06
SET       5.663        94.38
SET       5.823        94.69
SET       5.983        95.00
SET       6.143        95.31
SET       6.303        95.62
SET       6.495        95.94
SET       6.719        96.25
SET       6.975        96.56
SET       7.231        96.88
SET       7.391        97.03
SET       7.551        97.19
SET       7.711        97.34
SET       7.903        97.50
SET       8.127        97.66
SET       8.383        97.81
SET       8.639        97.97
SET       8.895        98.12
SET       9.215        98.28
SET       9.599        98.44
SET       9.791        98.52
SET      10.047        98.59
SET      10.303        98.67
SET      10.623        98.75
SET      10.943        98.83
SET      11.263        98.91
SET      11.647        98.98
SET      12.095        99.06
SET      12.671        99.14
SET      13.311        99.22
SET      13.631        99.26
SET      14.079        99.30
SET      14.527        99.34
SET      15.103        99.38
SET      15.743        99.41
SET      16.511        99.45
SET      17.407        99.49
SET      18.303        99.53
SET      19.455        99.57
SET      20.735        99.61
SET      21.503        99.63
SET      22.271        99.65
SET      23.167        99.67
SET      24.063        99.69
SET      24.959        99.71
SET      25.983        99.73
SET      27.007        99.75
SET      28.159        99.77
SET      29.439        99.79
SET      30.719        99.80
SET      31.359        99.81
SET      32.127        99.82
SET      32.767        99.83
SET      33.535        99.84
SET      34.559        99.85
SET      35.327        99.86
SET      36.095        99.87
SET      37.119        99.88
SET      37.887        99.89
SET      38.911        99.90
SET      39.423        99.91
SET      39.935        99.91
SET      40.703        99.92
SET      41.215        99.92
SET      41.983        99.93
SET      42.495        99.93
SET      43.263        99.94
SET      44.031        99.94
SET      44.799        99.95
SET      45.823        99.95
SET      46.335        99.95
SET      46.591        99.96
SET      47.359        99.96
SET      47.871        99.96
SET      48.639        99.96
SET      49.407        99.97
SET      50.175        99.97
SET      51.199        99.97
SET      52.223        99.97
SET      53.247        99.98
SET      54.015        99.98
SET      54.527        99.98
SET      55.551        99.98
SET      56.575        99.98
SET      57.599        99.98
SET      58.623        99.98
SET      60.159        99.98
SET      61.439        99.99
SET      63.487        99.99
SET      67.071        99.99
SET      68.095        99.99
SET      69.631        99.99
SET      72.191        99.99
SET      75.263        99.99
SET      77.823        99.99
SET      80.895        99.99
SET      86.015        99.99
SET      91.647        99.99
SET      97.279        99.99
SET     103.423        99.99
SET     105.471        99.99
SET     108.543        99.99
SET     115.199        99.99
SET     122.367       100.00
SET     135.167       100.00
SET     143.359       100.00
SET     155.647       100.00
SET     168.959       100.00
SET     190.463       100.00
SET     205.823       100.00
SET     218.111       100.00
SET     226.303       100.00
SET     232.447       100.00
SET     241.663       100.00
SET     250.879       100.00
SET     264.191       100.00
SET     282.623       100.00
SET     294.911       100.00
SET     325.631       100.00
SET     352.255       100.00
SET     378.879       100.00
SET     387.071       100.00
SET     397.311       100.00
SET     403.455       100.00
SET     409.599       100.00
SET     421.887       100.00
SET     434.175       100.00
SET     448.511       100.00
SET     460.799       100.00
SET     466.943       100.00
SET     479.231       100.00
SET     495.615       100.00
SET     499.711       100.00
SET     507.903       100.00
SET     516.095       100.00
SET     548.863       100.00
SET     561.151       100.00
SET     581.631       100.00
SET     593.919       100.00
SET     602.111       100.00
SET     610.303       100.00
SET     610.303       100.00
SET     610.303       100.00
SET     614.399       100.00
SET     647.167       100.00
SET     659.455       100.00
SET     671.743       100.00
SET     692.223       100.00
SET     696.319       100.00
SET     704.511       100.00
SET     704.511       100.00
SET     720.895       100.00
SET     720.895       100.00
SET     737.279       100.00
SET     737.279       100.00
SET     745.471       100.00
SET     745.471       100.00
SET     753.663       100.00
SET     753.663       100.00
SET     757.759       100.00
SET     757.759       100.00
SET     757.759       100.00
SET     757.759       100.00
SET     765.951       100.00
SET     765.951       100.00
SET     765.951       100.00
SET     765.951       100.00
SET     794.623       100.00
SET     794.623       100.00
SET     794.623       100.00
SET     794.623       100.00
SET     794.623       100.00
SET     794.623       100.00
SET     798.719       100.00
SET     798.719       100.00
SET     798.719       100.00
SET     798.719       100.00
SET     798.719       100.00
SET     798.719       100.00
SET     798.719       100.00
SET     798.719       100.00
SET     798.719       100.00
SET     798.719       100.00
SET     802.815       100.00
SET     802.815       100.00
---
GET       0.127         0.00
GET       0.735         5.00
GET       1.015        10.00
GET       1.175        15.00
GET       1.303        20.00
GET       1.415        25.00
GET       1.519        30.00
GET       1.623        35.00
GET       1.727        40.00
GET       1.831        45.00
GET       1.951        50.00
GET       2.015        52.50
GET       2.095        55.00
GET       2.159        57.50
GET       2.239        60.00
GET       2.335        62.50
GET       2.447        65.00
GET       2.559        67.50
GET       2.671        70.00
GET       2.815        72.50
GET       2.975        75.00
GET       3.055        76.25
GET       3.135        77.50
GET       3.215        78.75
GET       3.311        80.00
GET       3.407        81.25
GET       3.519        82.50
GET       3.631        83.75
GET       3.759        85.00
GET       3.903        86.25
GET       4.047        87.50
GET       4.159        88.12
GET       4.255        88.75
GET       4.351        89.38
GET       4.447        90.00
GET       4.575        90.62
GET       4.703        91.25
GET       4.863        91.88
GET       5.023        92.50
GET       5.215        93.12
GET       5.439        93.75
GET       5.567        94.06
GET       5.695        94.38
GET       5.855        94.69
GET       6.015        95.00
GET       6.175        95.31
GET       6.367        95.62
GET       6.559        95.94
GET       6.783        96.25
GET       7.007        96.56
GET       7.295        96.88
GET       7.455        97.03
GET       7.615        97.19
GET       7.775        97.34
GET       7.967        97.50
GET       8.159        97.66
GET       8.447        97.81
GET       8.703        97.97
GET       8.959        98.12
GET       9.279        98.28
GET       9.663        98.44
GET       9.919        98.52
GET      10.175        98.59
GET      10.431        98.67
GET      10.687        98.75
GET      11.007        98.83
GET      11.327        98.91
GET      11.775        98.98
GET      12.223        99.06
GET      12.735        99.14
GET      13.375        99.22
GET      13.759        99.26
GET      14.207        99.30
GET      14.719        99.34
GET      15.231        99.38
GET      15.871        99.41
GET      16.639        99.45
GET      17.535        99.49
GET      18.559        99.53
GET      19.583        99.57
GET      20.991        99.61
GET      21.631        99.63
GET      22.527        99.65
GET      23.295        99.67
GET      24.191        99.69
GET      25.087        99.71
GET      26.111        99.73
GET      27.135        99.75
GET      28.287        99.77
GET      29.567        99.79
GET      30.847        99.80
GET      31.487        99.81
GET      32.255        99.82
GET      33.023        99.83
GET      33.791        99.84
GET      34.559        99.85
GET      35.327        99.86
GET      36.351        99.87
GET      37.119        99.88
GET      38.143        99.89
GET      39.167        99.90
GET      39.679        99.91
GET      40.191        99.91
GET      40.703        99.92
GET      41.215        99.92
GET      41.983        99.93
GET      42.495        99.93
GET      43.263        99.94
GET      44.031        99.94
GET      44.799        99.95
GET      45.567        99.95
GET      46.079        99.95
GET      46.591        99.96
GET      47.103        99.96
GET      47.871        99.96
GET      48.383        99.96
GET      49.151        99.97
GET      49.919        99.97
GET      50.687        99.97
GET      51.711        99.97
GET      52.735        99.98
GET      53.247        99.98
GET      54.015        99.98
GET      54.783        99.98
GET      55.551        99.98
GET      56.575        99.98
GET      57.599        99.98
GET      58.623        99.98
GET      60.159        99.99
GET      61.695        99.99
GET      63.999        99.99
GET      65.279        99.99
GET      67.071        99.99
GET      68.607        99.99
GET      71.167        99.99
GET      73.727        99.99
GET      76.287        99.99
GET      79.871        99.99
GET      84.479        99.99
GET      89.599        99.99
GET      96.767        99.99
GET      99.839        99.99
GET     102.911        99.99
GET     107.519        99.99
GET     112.127       100.00
GET     120.831       100.00
GET     132.095       100.00
GET     143.359       100.00
GET     157.695       100.00
GET     175.103       100.00
GET     192.511       100.00
GET     199.679       100.00
GET     207.871       100.00
GET     216.063       100.00
GET     225.279       100.00
GET     234.495       100.00
GET     246.783       100.00
GET     262.143       100.00
GET     278.527       100.00
GET     296.959       100.00
GET     319.487       100.00
GET     331.775       100.00
GET     344.063       100.00
GET     356.351       100.00
GET     366.591       100.00
GET     378.879       100.00
GET     391.167       100.00
GET     405.503       100.00
GET     419.839       100.00
GET     434.175       100.00
GET     444.415       100.00
GET     450.559       100.00
GET     456.703       100.00
GET     464.895       100.00
GET     471.039       100.00
GET     479.231       100.00
GET     487.423       100.00
GET     495.615       100.00
GET     509.951       100.00
GET     524.287       100.00
GET     536.575       100.00
GET     544.767       100.00
GET     552.959       100.00
GET     565.247       100.00
GET     573.439       100.00
GET     585.727       100.00
GET     593.919       100.00
GET     606.207       100.00
GET     622.591       100.00
GET     634.879       100.00
GET     647.167       100.00
GET     651.263       100.00
GET     655.359       100.00
GET     671.743       100.00
GET     675.839       100.00
GET     684.031       100.00
GET     692.223       100.00
GET     696.319       100.00
GET     704.511       100.00
GET     712.703       100.00
GET     716.799       100.00
GET     720.895       100.00
GET     724.991       100.00
GET     729.087       100.00
GET     737.279       100.00
GET     737.279       100.00
GET     741.375       100.00
GET     745.471       100.00
GET     749.567       100.00
GET     749.567       100.00
GET     757.759       100.00
GET     757.759       100.00
GET     765.951       100.00
GET     765.951       100.00
GET     770.047       100.00
GET     770.047       100.00
GET     770.047       100.00
GET     778.239       100.00
GET     778.239       100.00
GET     786.431       100.00
GET     790.527       100.00
GET     790.527       100.00
GET     794.623       100.00
GET     794.623       100.00
GET     802.815       100.00
GET     802.815       100.00
GET     806.911       100.00
GET     815.103       100.00
GET     815.103       100.00
GET     815.103       100.00
GET     815.103       100.00
GET     815.103       100.00
GET     823.295       100.00
GET     823.295       100.00
GET     823.295       100.00
GET     823.295       100.00
GET     827.391       100.00
GET     827.391       100.00
GET     827.391       100.00
GET     835.583       100.00
GET     835.583       100.00
GET     835.583       100.00
GET     835.583       100.00
GET     835.583       100.00
GET     835.583       100.00
GET     835.583       100.00
GET     843.775       100.00
GET     843.775       100.00
GET     843.775       100.00
GET     843.775       100.00
GET     843.775       100.00
GET     843.775       100.00
GET     843.775       100.00
GET     843.775       100.00
GET     843.775       100.00
GET     843.775       100.00
GET     851.967       100.00
GET     851.967       100.00
---
WAIT      0.000       100.00
